Filename,Src,Tar,Src Pred.,Src Conf.,Tar Pred.,Tar Conf.,Similarity,Src Des,Tar Des
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Pine/id16_0000/Jennifer Lawrence_fake.png,Chris Pine,Jennifer Lawrence,Chris Pine,0.999945878982544,Chris Pine,0.9994370341300964,0.898795068,'Chris Pine wearing a suit and tie smiling at the camera' with confidence 97.69%,'Chris Pine wearing a suit and tie smiling at the camera' with confidence 97.36%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Pine/id16_0000/Gerard Butler_fake.png,Chris Pine,Gerard Butler,Chris Pine,0.999945878982544,Chris Pine,0.9999402761459351,0.842494547,'Chris Pine wearing a suit and tie smiling at the camera' with confidence 97.69%,'Chris Pine wearing a suit and tie' with confidence 97.46%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Pine/id16_0000/Miley Cyrus_fake.png,Chris Pine,Miley Cyrus,Chris Pine,0.999945878982544,Chris Pine,0.985708475112915,0.7440157,'Chris Pine wearing a suit and tie smiling at the camera' with confidence 97.69%,'Chris Pine wearing a suit and tie smiling at the camera' with confidence 97.79%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Pine/id16_0000/Cameron Diaz_fake.png,Chris Pine,Cameron Diaz,Chris Pine,0.999945878982544,Chris Pine,0.9999039173126221,0.912026942,'Chris Pine wearing a suit and tie smiling at the camera' with confidence 97.69%,'Chris Pine wearing a suit and tie smiling at the camera' with confidence 98.13%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Pine/id16_0002/Nicole Kidman_fake.png,Chris Pine,Nicole Kidman,Chris Pine,0.999987006187439,Chris Pine,0.9100428223609924,0.6885403,'Chris Pine wearing a suit and tie' with confidence 98.07%,'Chris Pine wearing a suit and tie smiling at the camera' with confidence 97.85%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Pine/id16_0002/Jessica Alba_fake.png,Chris Pine,Jessica Alba,Chris Pine,0.999987006187439,,,0.825241566,'Chris Pine wearing a suit and tie' with confidence 98.07%,'a man wearing a suit and tie' with confidence 97.92%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Pine/id16_0002/Charlize Theron_fake.png,Chris Pine,Charlize Theron,Chris Pine,0.999987006187439,Chris Pine,0.9999147653579712,0.9044947,'Chris Pine wearing a suit and tie' with confidence 98.07%,'Chris Pine wearing a suit and tie' with confidence 98.12%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Pine/id16_0002/Brad Pitt_fake.png,Chris Pine,Brad Pitt,Chris Pine,0.999987006187439,Chris Pine,0.9994852542877197,0.8747415,'Chris Pine wearing a suit and tie' with confidence 98.07%,'Chris Pine wearing a suit and tie' with confidence 98.32%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Pine/id16_0003/Sean Penn_fake.png,Chris Pine,Sean Penn,Chris Pine,0.9994692206382751,Chris Pine,0.9965779185295105,0.961083353,'Chris Pine looking at the camera' with confidence 92.73%,'Chris Pine wearing a suit and tie' with confidence 97.09%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Pine/id16_0003/Leonardo DiCaprio_fake.png,Chris Pine,Leonardo DiCaprio,Chris Pine,0.9994692206382751,,,0.7772012,'Chris Pine looking at the camera' with confidence 92.73%,'a man looking at the camera' with confidence 87.07%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Pine/id16_0003/Chris Evans_fake.png,Chris Pine,Chris Evans,Chris Pine,0.9994692206382751,Chris Pine,0.9814494252204895,0.8523832,'Chris Pine looking at the camera' with confidence 92.73%,'Chris Pine wearing a suit and tie looking at the camera' with confidence 97.84%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Pine/id16_0003/Ethan Hawke_fake.png,Chris Pine,Ethan Hawke,Chris Pine,0.9994692206382751,,,0.6665249,'Chris Pine looking at the camera' with confidence 92.73%,'a man looking at the camera' with confidence 94.22%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Pine/id16_0010/Jamie Foxx_fake.png,Chris Pine,Jamie Foxx,Chris Pine,0.9999089241027832,Chris Pine,0.8368755578994751,0.7661003,'Chris Pine looking at the camera' with confidence 91.53%,'a close up of Chris Pine' with confidence 92.58%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Pine/id16_0010/Justin Timberlake_fake.png,Chris Pine,Justin Timberlake,Chris Pine,0.9999089241027832,,,0.666863143,'Chris Pine looking at the camera' with confidence 91.53%,'a man looking at the camera' with confidence 89.47%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Pine/id16_0010/Evangeline Lilly_fake.png,Chris Pine,Evangeline Lilly,Chris Pine,0.9999089241027832,Chris Pine,0.9958807229995728,0.8048555,'Chris Pine looking at the camera' with confidence 91.53%,'Chris Pine looking at the camera' with confidence 90.78%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Pine/id16_0010/Angelina Jolie_fake.png,Chris Pine,Angelina Jolie,Chris Pine,0.9999089241027832,Chris Pine,0.9993498921394348,0.9145045,'Chris Pine looking at the camera' with confidence 91.53%,'a close up of Chris Pine' with confidence 93.88%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Pine/id16_0009/Tom Hanks_fake.png,Chris Pine,Tom Hanks,Chris Pine,0.9997945427894592,Chris Pine,0.9991798996925354,0.874505937,'Chris Pine looking at the camera' with confidence 90.58%,'Chris Pine looking at the camera' with confidence 92.75%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Pine/id16_0009/Carrie-Anne Moss_fake.png,Chris Pine,Carrie-Anne Moss,Chris Pine,0.9997945427894592,Chris Pine,0.9992745518684387,0.883565843,'Chris Pine looking at the camera' with confidence 90.58%,'Chris Pine looking at the camera' with confidence 93.08%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Pine/id16_0009/Gerard Butler_fake.png,Chris Pine,Gerard Butler,Chris Pine,0.9997945427894592,Chris Pine,0.999742329120636,0.8069844,'Chris Pine looking at the camera' with confidence 90.58%,'Chris Pine looking at the camera' with confidence 91.21%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Pine/id16_0009/Liam Neeson_fake.png,Chris Pine,Liam Neeson,Chris Pine,0.9997945427894592,Chris Pine,0.999279797077179,0.862197042,'Chris Pine looking at the camera' with confidence 90.58%,'Chris Pine looking at the camera' with confidence 91.50%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Pine/id16_0005/Justin Timberlake_fake.png,Chris Pine,Justin Timberlake,Chris Pine,0.999946117401123,,,0.673367,'Chris Pine posing for the camera' with confidence 96.30%,'a person posing for the camera' with confidence 92.88%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Pine/id16_0005/Liam Neeson_fake.png,Chris Pine,Liam Neeson,Chris Pine,0.999946117401123,Chris Pine,0.9986913800239563,0.8772298,'Chris Pine posing for the camera' with confidence 96.30%,'Chris Pine looking at the camera' with confidence 86.39%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Pine/id16_0005/Evangeline Lilly_fake.png,Chris Pine,Evangeline Lilly,Chris Pine,0.999946117401123,Chris Pine,0.998261034488678,0.853915155,'Chris Pine posing for the camera' with confidence 96.30%,'Chris Pine posing for the camera' with confidence 95.21%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Pine/id16_0005/Gwyneth Paltrow_fake.png,Chris Pine,Gwyneth Paltrow,Chris Pine,0.999946117401123,Chris Pine,0.9990335702896118,0.9256336,'Chris Pine posing for the camera' with confidence 96.30%,'Chris Pine looking at the camera' with confidence 87.75%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0008/Jennifer Lawrence_fake.png,Chris Evans,Jennifer Lawrence,Chris Evans,0.9999756813049316,Chris Evans,0.9999768733978271,0.946333468,'Chris Evans looking at the camera' with confidence 87.89%,'Chris Evans looking at the camera' with confidence 88.64%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0008/Denzel Washington_fake.png,Chris Evans,Denzel Washington,Chris Evans,0.9999756813049316,Chris Evans,0.9989508390426636,0.832266033,'Chris Evans looking at the camera' with confidence 87.89%,'Chris Evans looking at the camera' with confidence 86.38%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0008/Sean Penn_fake.png,Chris Evans,Sean Penn,Chris Evans,0.9999756813049316,Chris Evans,0.9996533393859863,0.95019865,'Chris Evans looking at the camera' with confidence 87.89%,'Chris Evans looking at the camera' with confidence 84.93%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0008/Eva Mendes_fake.png,Chris Evans,Eva Mendes,Chris Evans,0.9999756813049316,Chris Evans,0.9997796416282654,0.87754333,'Chris Evans looking at the camera' with confidence 87.89%,'Chris Evans looking at the camera' with confidence 89.34%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0002/Jamie Foxx_fake.png,Chris Evans,Jamie Foxx,Chris Evans,0.9990729093551636,,,0.8116786,'Chris Evans looking at the camera' with confidence 85.29%,'a person looking at the camera' with confidence 84.67%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0002/Randall Park_fake.png,Chris Evans,Randall Park,Chris Evans,0.9990729093551636,Chris Evans,0.8360653519630432,0.9225652,'Chris Evans looking at the camera' with confidence 85.29%,'Chris Evans looking at the camera' with confidence 92.22%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0002/Ryan Gosling_fake.png,Chris Evans,Ryan Gosling,Chris Evans,0.9990729093551636,Chris Evans,0.9440718293190002,0.8339795,'Chris Evans looking at the camera' with confidence 85.29%,'Chris Evans posing for the camera' with confidence 95.58%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0002/Brad Pitt_fake.png,Chris Evans,Brad Pitt,Chris Evans,0.9990729093551636,Chris Evans,0.9925835132598877,0.9222179,'Chris Evans looking at the camera' with confidence 85.29%,'Chris Evans looking at the camera' with confidence 88.76%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0005/Keira Knightley_fake.png,Chris Evans,Keira Knightley,Chris Evans,0.9949859380722046,Chris Evans,0.9420903325080872,0.910207331,'Chris Evans looking at the camera' with confidence 91.13%,'Chris Evans looking at the camera' with confidence 90.90%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0005/Gerard Butler_fake.png,Chris Evans,Gerard Butler,Chris Evans,0.9949859380722046,,,0.8227486,'Chris Evans looking at the camera' with confidence 91.13%,'a man looking at the camera' with confidence 86.94%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0005/Chris Pine_fake.png,Chris Evans,Chris Pine,Chris Evans,0.9949859380722046,,,0.664725,'Chris Evans looking at the camera' with confidence 91.13%,'a man wearing a blue shirt' with confidence 79.95%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0005/Emma Watson_fake.png,Chris Evans,Emma Watson,Chris Evans,0.9949859380722046,,,0,'Chris Evans looking at the camera' with confidence 91.13%,'a person smiling for the camera' with confidence 94.05%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0009/Tom Hanks_fake.png,Chris Evans,Tom Hanks,Chris Evans,0.9823465347290039,,,0.9128766,'Chris Evans looking at the camera' with confidence 84.78%,'a man looking at the camera' with confidence 86.52%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0009/Edward Norton_fake.png,Chris Evans,Edward Norton,Chris Evans,0.9823465347290039,Chris Evans,0.8884113430976868,0.8887119,'Chris Evans looking at the camera' with confidence 84.78%,'Chris Evans looking at the camera' with confidence 83.70%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0009/Angelina Jolie_fake.png,Chris Evans,Angelina Jolie,Chris Evans,0.9823465347290039,,,0.870012343,'Chris Evans looking at the camera' with confidence 84.78%,'a man looking at the camera' with confidence 85.89%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0009/Joseph Gordon-Levitt_fake.png,Chris Evans,Joseph Gordon-Levitt,Chris Evans,0.9823465347290039,,,0.838080049,'Chris Evans looking at the camera' with confidence 84.78%,'a man looking at the camera' with confidence 87.45%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0001/Kate Beckinsale_fake.png,Chris Evans,Kate Beckinsale,Chris Evans,0.9997194409370422,Chris Evans,0.9936349391937256,0.790214,'Chris Evans looking at the camera' with confidence 88.56%,'Chris Evans posing for the camera' with confidence 96.05%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0001/Jude Law_fake.png,Chris Evans,Jude Law,Chris Evans,0.9997194409370422,Chris Evans,0.9997994303703308,0.911547959,'Chris Evans looking at the camera' with confidence 88.56%,'Chris Evans looking at the camera' with confidence 88.95%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0001/Kate Winslet_fake.png,Chris Evans,Kate Winslet,Chris Evans,0.9997194409370422,Chris Evans,0.9894534349441528,0.833248556,'Chris Evans looking at the camera' with confidence 88.56%,'Chris Evans looking at the camera' with confidence 86.71%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0001/Cameron Diaz_fake.png,Chris Evans,Cameron Diaz,Chris Evans,0.9997194409370422,Chris Evans,0.9998248219490051,0.8887259,'Chris Evans looking at the camera' with confidence 88.56%,'Chris Evans posing for the camera' with confidence 96.80%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0006/Tom Hanks_fake.png,Chris Evans,Tom Hanks,Chris Evans,0.9928191304206848,Chris Evans,0.9468993544578552,0.8983676,'Chris Evans et al. looking at the camera' with confidence 70.40%,'Chris Evans et al. looking at the camera' with confidence 75.41%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0006/Liam Neeson_fake.png,Chris Evans,Liam Neeson,Chris Evans,0.9928191304206848,,,0.841729164,'Chris Evans et al. looking at the camera' with confidence 70.40%,'a man and a woman looking at the camera' with confidence 71.42%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0006/Charlize Theron_fake.png,Chris Evans,Charlize Theron,Chris Evans,0.9928191304206848,Chris Evans,0.796909511089325,0.9407377,'Chris Evans et al. looking at the camera' with confidence 70.40%,'Chris Evans looking at the camera' with confidence 91.98%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0006/Megan Fox_fake.png,Chris Evans,Megan Fox,Chris Evans,0.9928191304206848,,,0.8847825,'Chris Evans et al. looking at the camera' with confidence 70.40%,'a person looking at the camera' with confidence 87.06%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0007/Jennifer Lawrence_fake.png,Chris Evans,Jennifer Lawrence,Chris Evans,0.9998828172683716,Chris Evans,0.999030590057373,0.94635,'Chris Evans smiling for the camera' with confidence 97.49%,'Chris Evans smiling for the camera' with confidence 97.37%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0007/Kate Beckinsale_fake.png,Chris Evans,Kate Beckinsale,Chris Evans,0.9998828172683716,Chris Evans,0.9892978668212891,0.8846029,'Chris Evans smiling for the camera' with confidence 97.49%,'Chris Evans smiling for the camera' with confidence 97.42%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0007/Jim Carrey_fake.png,Chris Evans,Jim Carrey,Chris Evans,0.9998828172683716,Chris Evans,0.9975855350494385,0.9178359,'Chris Evans smiling for the camera' with confidence 97.49%,'Chris Evans smiling for the camera' with confidence 96.95%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0007/Famke Janssen_fake.png,Chris Evans,Famke Janssen,Chris Evans,0.9998828172683716,,,0.7817865,'Chris Evans smiling for the camera' with confidence 97.49%,'a man smiling for the camera' with confidence 96.68%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0000/Jim Carrey_fake.png,Chris Evans,Jim Carrey,Chris Evans,0.9983769655227661,Chris Evans,0.9983071088790894,0.946814656,'Chris Evans looking at the camera' with confidence 90.05%,'Chris Evans looking at the camera' with confidence 88.74%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0000/Denzel Washington_fake.png,Chris Evans,Denzel Washington,Chris Evans,0.9983769655227661,Chris Evans,0.9555587768554688,0.8419177,'Chris Evans looking at the camera' with confidence 90.05%,'Chris Evans looking at the camera' with confidence 91.00%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0000/Will Smith_fake.png,Chris Evans,Will Smith,Chris Evans,0.9983769655227661,,,0.692707241,'Chris Evans looking at the camera' with confidence 90.05%,'a man looking at the camera' with confidence 85.61%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0000/Ethan Hawke_fake.png,Chris Evans,Ethan Hawke,Chris Evans,0.9983769655227661,,,0.654076338,'Chris Evans looking at the camera' with confidence 90.05%,'a person posing for the camera' with confidence 95.78%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0003/Randall Park_fake.png,Chris Evans,Randall Park,Chris Evans,0.9996662139892578,Chris Evans,0.9990511536598206,0.8790291,'Chris Evans looking at the camera' with confidence 90.68%,'Chris Evans looking at the camera' with confidence 90.06%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0003/Scarlett Johansson_fake.png,Chris Evans,Scarlett Johansson,Chris Evans,0.9996662139892578,Chris Evans,0.9977522492408752,0.8676016,'Chris Evans looking at the camera' with confidence 90.68%,'Chris Evans looking at the camera' with confidence 89.13%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0003/Edward Norton_fake.png,Chris Evans,Edward Norton,Chris Evans,0.9996662139892578,Chris Evans,0.9988062381744385,0.913683832,'Chris Evans looking at the camera' with confidence 90.68%,'Chris Evans looking at the camera' with confidence 90.06%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0003/Evangeline Lilly_fake.png,Chris Evans,Evangeline Lilly,Chris Evans,0.9996662139892578,Chris Evans,0.9977362155914307,0.8871762,'Chris Evans looking at the camera' with confidence 90.68%,'Chris Evans looking at the camera' with confidence 90.50%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0004/Ben Affleck_fake.png,Chris Evans,Ben Affleck,Chris Evans,0.9995344877243042,,,0.6590026,'Chris Evans wearing a suit and tie' with confidence 97.92%,'a man wearing a suit and tie smiling at the camera' with confidence 95.81%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0004/Charlize Theron_fake.png,Chris Evans,Charlize Theron,Chris Evans,0.9995344877243042,Chris Evans,0.9107090830802917,0.916450262,'Chris Evans wearing a suit and tie' with confidence 97.92%,'Chris Evans wearing a suit and tie' with confidence 98.10%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0004/John Travolta_fake.png,Chris Evans,John Travolta,Chris Evans,0.9995344877243042,Chris Evans,0.9578920006752014,0.816243052,'Chris Evans wearing a suit and tie' with confidence 97.92%,'Chris Evans posing for the camera' with confidence 97.50%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Chris Evans/id4_0004/Miley Cyrus_fake.png,Chris Evans,Miley Cyrus,Chris Evans,0.9995344877243042,Chris Evans,0.909040629863739,0.730845,'Chris Evans wearing a suit and tie' with confidence 97.92%,'Chris Evans wearing a suit and tie' with confidence 98.59%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jessica Alba/id43_0008/Gerard Butler_fake.png,Jessica Alba,Gerard Butler,Jessica Alba,0.8690994381904602,,,0.7410942,'Jessica Alba posing for the camera' with confidence 97.97%,'a close up of a woman' with confidence 97.29%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jessica Alba/id43_0008/Scarlett Johansson_fake.png,Jessica Alba,Scarlett Johansson,Jessica Alba,0.8690994381904602,,,0.8004327,'Jessica Alba posing for the camera' with confidence 97.97%,'a woman smiling for the camera' with confidence 97.69%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jessica Alba/id43_0008/Jude Law_fake.png,Jessica Alba,Jude Law,Jessica Alba,0.8690994381904602,,,0.8753229,'Jessica Alba posing for the camera' with confidence 97.97%,'a woman posing for the camera' with confidence 98.01%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jessica Alba/id43_0008/Gwyneth Paltrow_fake.png,Jessica Alba,Gwyneth Paltrow,Jessica Alba,0.8690994381904602,,,0.880338252,'Jessica Alba posing for the camera' with confidence 97.97%,'a close up of a woman' with confidence 97.06%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jessica Alba/id43_0000/Carrie-Anne Moss_fake.png,Jessica Alba,Carrie-Anne Moss,Jessica Alba,0.9856654405593872,,,0.845433831,'Jessica Alba posing for the camera' with confidence 95.80%,'a person posing for the camera' with confidence 95.53%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jessica Alba/id43_0000/Cate Blanchett_fake.png,Jessica Alba,Cate Blanchett,Jessica Alba,0.9856654405593872,Jessica Alba,0.9702112078666687,0.8896336,'Jessica Alba posing for the camera' with confidence 95.80%,'Jessica Alba posing for the camera' with confidence 97.61%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jessica Alba/id43_0000/Angelina Jolie_fake.png,Jessica Alba,Angelina Jolie,Jessica Alba,0.9856654405593872,Jessica Alba,0.9121553897857666,0.918038,'Jessica Alba posing for the camera' with confidence 95.80%,'Jessica Alba posing for the camera' with confidence 96.25%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jessica Alba/id43_0000/Cameron Diaz_fake.png,Jessica Alba,Cameron Diaz,Jessica Alba,0.9856654405593872,Jessica Alba,0.9941816926002502,0.9446788,'Jessica Alba posing for the camera' with confidence 95.80%,'Jessica Alba posing for the camera' with confidence 96.80%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jessica Alba/id43_0007/Ben Affleck_fake.png,Jessica Alba,Ben Affleck,Jessica Alba,0.7614608407020569,,,0,'Jessica Alba smiling for the camera' with confidence 96.61%,'a woman looking at the camera' with confidence 95.24%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jessica Alba/id43_0007/Ryan Gosling_fake.png,Jessica Alba,Ryan Gosling,Jessica Alba,0.7614608407020569,,,0.6410778,'Jessica Alba smiling for the camera' with confidence 96.61%,'a woman smiling for the camera' with confidence 97.07%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jessica Alba/id43_0007/Charlize Theron_fake.png,Jessica Alba,Charlize Theron,Jessica Alba,0.7614608407020569,Jessica Alba,0.7276495099067688,0.956887841,'Jessica Alba smiling for the camera' with confidence 96.61%,'Jessica Alba smiling for the camera' with confidence 96.20%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jessica Alba/id43_0007/Jason Statham_fake.png,Jessica Alba,Jason Statham,Jessica Alba,0.7614608407020569,,,0,'Jessica Alba smiling for the camera' with confidence 96.61%,'a woman smiling for the camera' with confidence 94.31%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jessica Alba/id43_0004/Keira Knightley_fake.png,Jessica Alba,Keira Knightley,Jessica Alba,0.9983914494514465,Jessica Alba,0.9973512887954712,0.9193423,'Jessica Alba posing for the camera' with confidence 97.75%,'Jessica Alba smiling for the camera' with confidence 97.78%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jessica Alba/id43_0004/Don Cheadle_fake.png,Jessica Alba,Don Cheadle,Jessica Alba,0.9983914494514465,Jessica Alba,0.9981839060783386,0.92921567,'Jessica Alba posing for the camera' with confidence 97.75%,'Jessica Alba smiling for the camera' with confidence 97.01%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jessica Alba/id43_0004/Sean Penn_fake.png,Jessica Alba,Sean Penn,Jessica Alba,0.9983914494514465,Jessica Alba,0.9667893648147583,0.886884451,'Jessica Alba posing for the camera' with confidence 97.75%,'Jessica Alba who is smiling and looking at the camera' with confidence 92.67%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jessica Alba/id43_0004/Famke Janssen_fake.png,Jessica Alba,Famke Janssen,Jessica Alba,0.9983914494514465,,,0.762993753,'Jessica Alba posing for the camera' with confidence 97.75%,'a woman smiling for the camera' with confidence 95.69%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jessica Alba/id43_0002/Famke Janssen_fake.png,Jessica Alba,Famke Janssen,Jessica Alba,0.9968559741973877,,,0.662766,'a close up of Jessica Alba' with confidence 95.72%,'a close up of a woman' with confidence 96.49%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jessica Alba/id43_0002/Leonardo DiCaprio_fake.png,Jessica Alba,Leonardo DiCaprio,Jessica Alba,0.9968559741973877,,,0.7971495,'a close up of Jessica Alba' with confidence 95.72%,'a close up of a woman' with confidence 97.25%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jessica Alba/id43_0002/Kate Winslet_fake.png,Jessica Alba,Kate Winslet,Jessica Alba,0.9968559741973877,Jessica Alba,0.9923632144927979,0.8725048,'a close up of Jessica Alba' with confidence 95.72%,'a close up of Jessica Alba' with confidence 96.58%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jessica Alba/id43_0002/Russell Crowe_fake.png,Jessica Alba,Russell Crowe,Jessica Alba,0.9968559741973877,Jessica Alba,0.8228432536125183,0.760295331,'a close up of Jessica Alba' with confidence 95.72%,'a close up of Jessica Alba' with confidence 97.05%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jessica Alba/id43_0005/Tom Hanks_fake.png,Jessica Alba,Tom Hanks,Jessica Alba,0.9948306679725647,Jessica Alba,0.9922007918357849,0.927720845,'Jessica Alba smiling for the camera' with confidence 88.68%,'Jessica Alba smiling for the camera' with confidence 93.20%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jessica Alba/id43_0005/Jim Carrey_fake.png,Jessica Alba,Jim Carrey,Jessica Alba,0.9948306679725647,Jessica Alba,0.9799460768699646,0.8546587,'Jessica Alba smiling for the camera' with confidence 88.68%,'a close up of Jessica Alba' with confidence 91.29%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jessica Alba/id43_0005/Justin Timberlake_fake.png,Jessica Alba,Justin Timberlake,Jessica Alba,0.9948306679725647,,,0.7632293,'Jessica Alba smiling for the camera' with confidence 88.68%,'a close up of a woman' with confidence 95.33%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jessica Alba/id43_0005/Sean Penn_fake.png,Jessica Alba,Sean Penn,Jessica Alba,0.9948306679725647,Jessica Alba,0.8399053812026978,0.929752,'Jessica Alba smiling for the camera' with confidence 88.68%,'Jessica Alba looking at the camera' with confidence 91.92%
